run:
GENERATION 1
2.3493278:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
0.04239027:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
3.9941218:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
1.6519496:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
0.17849776:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, -0.501489, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
0.016469503:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
3.3857052:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
6.925298:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
GENERATION 6
10.605779:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
1.6207734:Brain [-0.031087613, 0.4016955, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, -0.082017764, -0.5043557]
0.26224393:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
2.838518:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
1.5619633:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
3.282293:Brain [-0.031087613, 0.4013248, 0.5612486, -0.17551562, 0.24145125, -0.1593084, 0.4387215, -0.46027935, 0.32307702, -0.10354319, 0.3040529, -0.5338428, 0.40439457, 0.7690349, -0.3020472, -0.8567804, 0.6181758, 0.33733383]
